Date,Open,High,Low,Close
12/9/2011,77.69,77.78,77.5,77.61
12/8/2011,77.68,77.8,77.14,77.69
12/7/2011,77.75,77.79,77.63,77.68
12/6/2011,77.81,77.86,77.64,77.75
12/5/2011,78.09,78.1,77.69,77.81
12/4/2011,78.04,78.11,77.9,78.09
12/2/2011,77.77,78.08,77.73,77.99
12/1/2011,77.6,77.81,77.49,77.77
11/30/2011,77.97,78.16,77.3,77.6
11/29/2011,78.09,78.28,77.62,77.97
11/28/2011,77.68,78.24,77.58,78.09
11/27/2011,77.6,77.73,77.46,77.68
11/25/2011,77.19,77.79,77.18,77.73
11/24/2011,77.28,77.28,77.02,77.19
11/23/2011,76.98,77.58,76.93,77.28
11/22/2011,76.94,77.32,76.84,76.98
11/21/2011,76.85,76.99,76.77,76.94
11/20/2011,76.88,76.93,76.85,76.85
11/18/2011,76.97,77.03,76.58,76.9
11/17/2011,77.07,77.08,76.92,76.97
11/16/2011,77.09,77.15,76.86,77.07
11/15/2011,77.1,77.5,76.91,77.09
11/14/2011,77.18,77.25,76.82,77.1
11/13/2011,77.23,77.25,77.08,77.18
11/11/2011,77.66,77.67,77.05,77.14
11/10/2011,77.77,77.87,77.51,77.66
11/9/2011,77.7,77.89,77.54,77.77
11/8/2011,78.08,78.09,77.61,77.7
11/7/2011,78.16,78.18,77.99,78.08
11/6/2011,78.19,78.19,78.13,78.16
11/4/2011,78.06,78.27,77.99,78.24
11/3/2011,78.15,78.17,77.9,78.06
11/2/2011,78.31,78.32,77.96,78.15
11/1/2011,78.32,78.98,78.02,78.31
10/31/2011,75.76,79.53,75.58,78.32
10/30/2011,75.67,75.79,75.66,75.76
10/28/2011,75.98,76,75.68,75.82
10/27/2011,76.18,76.28,75.66,75.98
10/26/2011,76.12,76.32,75.72,76.18
10/25/2011,76.2,76.3,75.75,76.12
10/24/2011,76.42,76.44,75.99,76.2
10/23/2011,76.23,76.48,76.17,76.42
10/21/2011,76.88,76.88,75.82,76.29
10/20/2011,76.84,77.09,76.68,76.88
10/19/2011,76.78,76.86,76.66,76.84
10/18/2011,76.84,76.91,76.63,76.78
10/17/2011,77.22,77.45,76.6,76.84
10/16/2011,77.1,77.26,77.08,77.22
10/14/2011,76.9,77.45,76.86,77.21
10/13/2011,77.1,77.22,76.67,76.9
10/12/2011,76.71,77.49,76.32,77.1
10/11/2011,76.67,76.76,76.6,76.71
10/10/2011,76.8,76.86,76.57,76.67
10/9/2011,76.78,76.82,76.74,76.8
10/7/2011,76.69,76.91,76.59,76.73
10/6/2011,76.79,76.84,76.56,76.69
10/5/2011,76.83,77.07,76.62,76.79
10/4/2011,76.62,76.98,76.54,76.83
10/3/2011,77.2,77.21,76.52,76.62
10/2/2011,77.1,77.27,77.09,77.2
9/30/2011,76.73,77.2,76.5,77.05
9/29/2011,76.54,77.03,76.42,76.73
9/28/2011,76.7,76.71,76.34,76.54
9/27/2011,76.44,76.93,76.27,76.7
9/26/2011,76.66,76.76,76.23,76.44
9/25/2011,76.52,76.67,76.48,76.66
9/23/2011,76.26,76.89,76.15,76.6
9/22/2011,76.63,76.93,76.11,76.26
9/21/2011,76.4,76.74,76.12,76.63
9/20/2011,76.68,76.76,76.36,76.4
9/19/2011,76.96,76.98,76.33,76.68
9/18/2011,76.9,76.97,76.88,76.96
9/16/2011,76.72,76.97,76.68,76.8
9/15/2011,76.72,77.3,76.56,76.72
9/14/2011,76.95,77.06,76.6,76.72
9/13/2011,77.19,77.25,76.81,76.95
9/12/2011,77.47,77.59,76.76,77.19
9/11/2011,77.5,77.57,77.46,77.47
9/9/2011,77.56,77.86,77.1,77.59
9/8/2011,77.35,77.6,77.14,77.56
9/7/2011,77.53,77.55,77.08,77.35
9/6/2011,76.93,77.73,76.72,77.53
9/5/2011,76.85,76.98,76.69,76.93
9/4/2011,76.9,76.96,76.83,76.85
9/2/2011,76.89,76.97,76.55,76.81
9/1/2011,76.76,77.24,76.71,76.89
8/31/2011,76.72,76.84,76.43,76.76
8/30/2011,76.95,76.95,76.62,76.72
8/29/2011,76.76,77.02,76.58,76.95
8/28/2011,76.71,76.81,76.56,76.76
8/26/2011,77.41,77.46,76.5,76.67
8/25/2011,77.02,77.7,76.84,77.41
8/24/2011,76.66,77.08,76.48,77.02
8/23/2011,76.93,76.93,76.47,76.66
8/22/2011,76.85,77.19,76.56,76.93
8/21/2011,76.74,76.88,76.7,76.85
8/19/2011,76.64,76.97,75.97,76.55
8/18/2011,76.62,76.71,76.45,76.64
8/17/2011,76.74,76.8,76.41,76.62
8/16/2011,76.82,76.93,76.65,76.74
8/15/2011,76.87,77.08,76.59,76.82
8/14/2011,76.83,76.93,76.78,76.87
8/12/2011,76.94,77.02,76.52,76.69
8/11/2011,76.82,77.22,76.31,76.94
8/10/2011,77.14,77.15,76.36,76.82
8/9/2011,77.67,77.71,76.71,77.14
8/8/2011,78.25,78.34,77.5,77.67
8/7/2011,78.02,78.47,77.93,78.25
8/5/2011,79.08,79.41,78.33,78.47
8/4/2011,77.14,80.24,77.01,79.08
8/3/2011,77.3,77.38,76.79,77.14
8/2/2011,77.57,77.78,76.97,77.3
8/1/2011,77.35,78.04,76.31,77.57
7/31/2011,77.13,77.64,77.1,77.35
7/29/2011,77.83,77.87,76.74,76.76
7/28/2011,77.94,78.03,77.63,77.83
7/27/2011,77.99,78.17,77.58,77.94
7/26/2011,78.31,78.56,77.83,77.99
7/25/2011,78.39,78.55,78.06,78.31
7/24/2011,78.36,78.47,78.14,78.39
7/22/2011,78.56,78.72,78.29,78.54
7/21/2011,78.81,79.02,78.23,78.56
7/20/2011,79.18,79.32,78.71,78.81
7/19/2011,79.04,79.28,78.82,79.18
7/18/2011,79.07,79.18,78.95,79.04
7/17/2011,79.11,79.16,79.01,79.07
7/15/2011,79.01,79.28,78.99,79.14
7/14/2011,78.86,79.6,78.47,79.01
7/13/2011,79.46,79.57,78.66,78.86
7/12/2011,80.34,80.36,78.49,79.46
7/11/2011,80.68,80.83,80.11,80.34
7/10/2011,80.55,80.68,80.52,80.68
7/8/2011,81.27,81.48,80.51,80.64
7/7/2011,80.88,81.41,80.8,81.27
7/6/2011,81.08,81.1,80.77,80.88
7/5/2011,80.79,81.19,80.78,81.08
7/4/2011,80.83,80.87,80.54,80.79
7/3/2011,80.82,80.91,80.76,80.83
7/1/2011,80.71,81.14,80.56,80.83
6/30/2011,80.75,80.86,80.27,80.71
6/29/2011,81.05,81.19,80.58,80.75
6/28/2011,80.77,81.27,80.66,81.05
6/27/2011,80.47,80.98,80.47,80.77
6/26/2011,80.35,80.5,80.34,80.47
6/24/2011,80.5,80.61,80.13,80.43
6/23/2011,80.37,80.79,80.34,80.5
6/22/2011,80.25,80.42,80.02,80.37
6/21/2011,80.2,80.33,80.06,80.25
6/20/2011,80.17,80.36,80.03,80.2
6/19/2011,80.15,80.19,80.06,80.17
6/17/2011,80.58,80.67,80.01,80.05
6/16/2011,80.85,81.03,80.49,80.58
6/15/2011,80.51,81.06,80.39,80.85
6/14/2011,80.2,80.65,80.11,80.51
6/13/2011,80.36,80.69,80.09,80.2
6/12/2011,80.33,80.4,80.26,80.36
6/10/2011,80.36,80.4,79.97,80.33
6/9/2011,79.87,80.46,79.84,80.36
6/8/2011,80.19,80.21,79.7,79.87
6/7/2011,80.12,80.33,79.99,80.19
6/6/2011,80.23,80.4,79.98,80.12
6/5/2011,80.23,80.33,80.19,80.23
6/3/2011,80.89,80.89,80.06,80.27
6/2/2011,80.94,81.32,80.57,80.89
6/1/2011,81.36,81.5,80.68,80.94
5/31/2011,80.87,81.77,80.72,81.36
5/30/2011,80.87,81.02,80.77,80.87
5/29/2011,80.75,80.89,80.72,80.87
5/27/2011,81.14,81.29,80.71,80.8
5/26/2011,82.03,82.03,81.09,81.14
5/25/2011,82.05,82.17,81.8,82.03
5/24/2011,81.97,82.21,81.62,82.05
5/23/2011,81.66,82.08,81.33,81.97
5/22/2011,81.8,81.81,81.59,81.66
5/20/2011,81.73,81.86,81.48,81.71
5/19/2011,81.73,82.22,81.47,81.73
5/18/2011,81.5,81.81,80.94,81.73
5/17/2011,80.86,81.78,80.84,81.5
5/16/2011,80.72,81.06,80.68,80.86
5/15/2011,80.87,80.96,80.64,80.72
5/13/2011,81.01,81.09,80.35,80.79
5/12/2011,81.04,81.32,80.71,81.01
5/11/2011,80.97,81.32,80.62,81.04
5/10/2011,80.17,81.09,80.17,80.97
5/9/2011,80.8,80.83,80.16,80.17
5/8/2011,80.64,80.84,80.62,80.8
5/6/2011,80.32,80.93,80.2,80.63
5/5/2011,80.59,80.65,79.57,80.32
5/4/2011,81.04,81.19,80.43,80.59
5/3/2011,81.24,81.24,80.7,81.04
5/2/2011,81.22,81.69,81,81.24
5/1/2011,81.12,81.34,81.1,81.22
4/29/2011,81.62,81.63,81.04,81.19
4/28/2011,82.26,82.26,81.4,81.62
4/27/2011,81.38,82.78,81.35,82.26
4/26/2011,81.68,81.98,81.27,81.38
4/25/2011,82.03,82.42,81.64,81.68
4/24/2011,81.82,82.05,81.81,82.03
4/22/2011,81.87,82.11,81.67,81.88
4/21/2011,82.5,82.5,81.62,81.87
4/20/2011,82.77,83.1,82.27,82.5
4/19/2011,82.48,82.88,82.37,82.77
4/18/2011,83.09,83.2,82.19,82.48
4/17/2011,83.23,83.26,83.01,83.09
4/15/2011,83.67,83.76,82.96,83.14
4/14/2011,83.74,83.83,82.96,83.67
4/13/2011,83.76,84.26,83.58,83.74
4/12/2011,84.45,84.57,83.47,83.76
4/11/2011,85.13,85.14,84.36,84.45
4/10/2011,84.86,85.16,84.82,85.13
4/8/2011,84.89,85.39,84.68,84.75
4/7/2011,85.45,85.48,84.6,84.89
4/6/2011,84.98,85.52,84.84,85.45
4/5/2011,84.36,85.23,84.16,84.98
4/4/2011,84.17,84.48,83.86,84.36
4/3/2011,84.18,84.39,84.11,84.17
4/1/2011,83.43,84.73,83.37,84.06
3/31/2011,83.14,83.45,82.57,83.43
3/30/2011,82.51,83.21,82.42,83.14
3/29/2011,81.72,82.54,81.55,82.51
3/28/2011,81.58,81.85,81.53,81.72
3/27/2011,81.41,81.61,81.32,81.58
3/25/2011,81.02,81.49,80.88,81.34
3/24/2011,80.88,81.06,80.77,81.02
3/23/2011,81.05,81.07,80.71,80.88
3/22/2011,81.23,81.23,80.85,81.05
3/21/2011,81.01,81.32,80.82,81.23
3/20/2011,80.89,81.01,80.74,81.01
3/17/2011,79.52,82,79.16,80.59
3/16/2011,79.12,79.76,78.23,79.51
3/15/2011,81.07,81.18,76.5,79.12
3/15/2011,81.83,82.03,80.73,80.87
3/14/2011,81.3,82.46,81.3,81.83
3/13/2011,81.66,81.91,80.64,81.3
3/11/2011,82.92,83.3,81.66,81.86
3/10/2011,82.84,83.17,82.7,82.92
3/9/2011,82.81,82.93,82.58,82.84
3/8/2011,82.29,82.85,82.21,82.81
3/7/2011,82.36,82.39,81.95,82.29
3/6/2011,82.33,82.36,82.21,82.36
3/4/2011,82.38,83.05,82.22,82.31
3/3/2011,81.84,82.52,81.73,82.38
3/2/2011,81.92,82.11,81.58,81.84
3/1/2011,81.88,82.23,81.79,81.92
2/28/2011,81.64,81.98,81.62,81.88
2/27/2011,81.68,81.76,81.63,81.64
2/25/2011,82.04,82.07,81.65,81.68
2/24/2011,82.45,82.46,81.63,82.04
2/23/2011,82.77,82.89,82.32,82.45
2/22/2011,83.08,83.42,82.58,82.77
2/21/2011,83.11,83.53,83.07,83.08
2/20/2011,83.09,83.17,83.03,83.11
2/18/2011,83.31,83.52,83.04,83.19
2/17/2011,83.61,83.75,83.16,83.31
2/16/2011,83.72,83.97,83.5,83.61
2/15/2011,83.41,83.92,83.2,83.72
2/14/2011,83.44,83.49,83.1,83.41
2/13/2011,83.49,83.52,83.41,83.44
2/11/2011,83.35,83.67,83.24,83.44
2/10/2011,82.42,83.39,82.39,83.35
2/9/2011,82.3,82.67,82.21,82.42
2/8/2011,82.3,82.42,81.78,82.3
2/7/2011,82.24,82.47,82.17,82.3
2/6/2011,82.17,82.28,82.17,82.24
2/4/2011,81.67,82.46,81.13,82.18
2/3/2011,81.5,82.06,81.41,81.67
2/2/2011,81.42,81.86,81.36,81.5
2/1/2011,82.1,82.15,81.32,81.42
1/31/2011,82.1,82.26,81.91,82.1
1/30/2011,82,82.17,81.98,82.1
1/28/2011,82.89,82.91,81.99,82.14
1/27/2011,82.17,83.2,82.02,82.89
1/26/2011,82.26,82.61,81.99,82.17
1/25/2011,82.54,82.66,81.98,82.26
1/24/2011,82.6,82.92,82.31,82.54
1/23/2011,82.58,82.69,82.56,82.6
1/21/2011,82.95,83.09,82.53,82.57
1/20/2011,82.16,83.12,82.06,82.95
1/19/2011,82.62,82.69,81.85,82.16
1/18/2011,82.68,82.82,82.33,82.62
1/17/2011,82.9,83.01,82.36,82.68
1/16/2011,82.81,82.95,82.81,82.9
1/14/2011,82.77,83.06,82.41,82.88
1/13/2011,83.09,83.15,82.55,82.77
1/12/2011,83.36,83.46,82.81,83.09
1/11/2011,82.72,83.49,82.72,83.36
1/10/2011,83.06,83.28,82.67,82.72
1/9/2011,83.23,83.27,83.05,83.06
1/7/2011,83.31,83.69,82.86,83.14
1/6/2011,83.19,83.39,82.88,83.31
1/5/2011,82.06,83.38,81.89,83.19
1/4/2011,81.67,82.28,81.61,82.06
1/3/2011,81.13,81.75,81.13,81.67
1/2/2011,81.24,81.25,80.94,81.13
12/31/2010,81.5,81.54,80.95,81.16
12/30/2010,81.63,81.86,81.29,81.5
12/29/2010,82.37,82.37,81.61,81.63
12/28/2010,82.76,82.77,81.82,82.37
12/27/2010,82.95,82.98,82.65,82.76
12/26/2010,82.82,82.96,82.78,82.95
12/24/2010,83.03,83.16,82.87,82.88
12/23/2010,83.57,83.58,82.86,83.03
12/22/2010,83.81,83.85,83.42,83.57
12/21/2010,83.79,83.91,83.5,83.81
12/20/2010,84.03,84.12,83.63,83.79
12/19/2010,83.94,84.09,83.94,84.03
12/17/2010,84.06,84.2,83.69,83.98
12/16/2010,84.28,84.44,83.9,84.06
12/15/2010,83.81,84.51,83.65,84.28
12/14/2010,83.45,83.83,82.84,83.81
12/13/2010,83.99,84.35,83.11,83.45
12/12/2010,84.01,84.01,83.97,83.99
12/10/2010,83.83,84.01,83.46,83.95
12/9/2010,84.11,84.11,83.52,83.83
12/8/2010,83.49,84.3,83.48,84.11
12/7/2010,82.68,83.66,82.34,83.49
12/6/2010,82.8,82.99,82.58,82.68
12/5/2010,82.66,82.8,82.66,82.8
12/3/2010,83.84,83.85,82.53,82.55
12/2/2010,84.14,84.37,83.5,83.84
12/1/2010,83.69,84.4,83.39,84.14
11/30/2010,84.28,84.28,83.43,83.69
11/29/2010,84.18,84.4,83.84,84.28
11/28/2010,84.06,84.18,83.92,84.18
11/26/2010,83.65,84.18,83.64,84.08
11/25/2010,83.53,83.7,83.4,83.65
11/24/2010,83.27,83.66,82.95,83.53
11/23/2010,83.31,83.84,82.79,83.27
11/22/2010,83.48,83.56,83.23,83.31
11/21/2010,83.52,83.52,83.37,83.48
11/19/2010,83.54,83.64,83.14,83.53
11/18/2010,83.14,83.78,83.1,83.54
11/17/2010,83.38,83.55,83.04,83.14
11/16/2010,83.17,83.59,82.91,83.38
11/15/2010,82.49,83.26,82.4,83.17
11/14/2010,82.49,82.52,82.4,82.49
11/12/2010,82.43,82.65,81.66,82.5
11/11/2010,82.23,82.6,82.04,82.43
11/10/2010,81.59,82.8,81.56,82.23
11/9/2010,81.11,81.97,80.54,81.59
11/8/2010,81.16,81.44,81.01,81.11
11/7/2010,81.24,81.31,81.15,81.16
11/5/2010,80.79,81.48,80.62,81.27
11/4/2010,81.07,81.22,80.59,80.79
11/3/2010,80.68,81.57,80.61,81.07
11/2/2010,80.58,80.96,80.47,80.68
11/1/2010,80.36,81.14,80.33,80.58
10/31/2010,80.31,80.4,80.25,80.36
10/29/2010,80.94,81.08,80.39,80.39
10/28/2010,81.58,81.7,80.87,80.94
10/27/2010,81.42,81.98,81.38,81.58
10/26/2010,80.81,81.65,80.62,81.42
10/25/2010,81.31,81.33,80.42,80.81
10/24/2010,81.29,81.46,81.29,81.31
10/22/2010,81.27,81.5,80.98,81.36
10/21/2010,81.11,81.82,80.92,81.27
10/20/2010,81.46,81.47,80.85,81.11
10/19/2010,81.19,81.92,81.15,81.46
10/18/2010,81.32,81.41,81.13,81.19
10/17/2010,81.39,81.48,81.27,81.32
10/15/2010,81.59,81.62,80.89,81.47
10/14/2010,81.72,81.73,80.89,81.59
10/13/2010,81.8,82,81.7,81.72
10/12/2010,82.32,82.32,81.67,81.8
10/11/2010,81.83,82.34,81.83,82.32
10/10/2010,81.95,81.97,81.38,81.83
10/8/2010,82.36,82.56,81.74,81.9
10/7/2010,82.98,83.03,82.12,82.36
10/6/2010,83.17,83.24,82.76,82.98
10/5/2010,83.58,83.98,82.98,83.17
10/4/2010,83.35,83.86,83.19,83.58
10/3/2010,83.25,83.4,83.23,83.35
10/1/2010,83.51,83.56,83.16,83.21
9/30/2010,83.77,83.8,83.17,83.51
9/29/2010,83.94,84.09,83.5,83.77
9/28/2010,84.27,84.34,83.7,83.94
9/27/2010,84.33,84.37,84.12,84.27
9/26/2010,84.24,84.39,84.22,84.33
9/24/2010,84.56,85.39,84.12,84.21
9/23/2010,84.59,84.67,84.27,84.56
9/22/2010,84.99,85,84.28,84.59
9/21/2010,85.72,85.72,84.97,84.99
9/20/2010,85.75,85.8,85.51,85.72
9/19/2010,85.75,85.78,85.69,85.75
9/17/2010,85.81,85.93,85.6,85.86
9/16/2010,85.61,85.93,85.23,85.81
9/15/2010,83.08,85.77,82.88,85.61
9/14/2010,83.61,83.72,82.93,83.08
9/13/2010,84.25,84.29,83.51,83.61
9/12/2010,84.23,84.36,84.19,84.25
9/10/2010,83.92,84.38,83.75,84.18
9/9/2010,84,84.02,83.5,83.92
9/8/2010,83.75,84.04,83.35,84
9/7/2010,84.17,84.26,83.52,83.75
9/6/2010,84.46,84.49,84.05,84.17
9/5/2010,84.15,84.48,84.15,84.46
9/3/2010,84.37,85.22,84.17,84.34
9/2/2010,84.51,84.56,84,84.37
9/1/2010,84.13,84.67,83.68,84.51
8/31/2010,84.61,84.66,83.83,84.13
8/30/2010,85.6,85.9,84.49,84.61
8/29/2010,85.37,85.75,85.33,85.6
8/27/2010,84.31,85.45,84.28,85.26
8/26/2010,84.79,84.89,84.28,84.31
8/25/2010,84.19,84.83,84.06,84.79
8/24/2010,85.08,85.16,83.59,84.19
8/23/2010,85.56,85.64,85.07,85.08
8/22/2010,85.63,85.68,85.51,85.56
8/20/2010,85.2,85.82,85.2,85.59
8/19/2010,85.46,85.92,84.9,85.2
8/18/2010,85.62,85.62,85.19,85.46
8/17/2010,85.19,85.68,85.18,85.62
8/16/2010,85.97,85.98,85.12,85.19
8/15/2010,86.23,86.24,85.92,85.97
8/13/2010,86.17,86.38,85.57,86.22
8/12/2010,85.13,86.18,84.94,86.17
8/11/2010,85.32,85.47,84.73,85.13
8/10/2010,85.93,86.24,85.19,85.32
8/9/2010,85.35,85.95,85.34,85.93
8/8/2010,85.39,85.45,85.31,85.35
8/6/2010,85.81,86.18,85.03,85.52
8/5/2010,86.33,86.45,85.71,85.81
8/4/2010,85.88,86.4,85.33,86.33
8/3/2010,86.53,86.6,85.69,85.88
8/2/2010,86.52,86.88,86.33,86.53
8/1/2010,86.34,86.53,86.33,86.52
7/30/2010,86.76,86.82,86.02,86.45
7/27/2010,86.91,87.98,86.84,87.82
7/26/2010,87.67,87.72,86.83,86.91
7/25/2010,87.45,87.67,87.42,87.67
7/23/2010,87.22,87.5,86.74,87.47
7/22/2010,86.85,87.23,86.35,87.22
7/21/2010,87.41,87.43,86.8,86.85
7/20/2010,86.76,87.57,86.74,87.41
7/19/2010,86.53,87.22,86.53,86.76
7/18/2010,86.52,86.67,86.48,86.53
7/16/2010,87.43,87.5,86.3,86.58
7/15/2010,88.3,88.41,87.24,87.43
7/14/2010,88.83,89.11,88.09,88.3
7/13/2010,88.76,88.87,88.19,88.83
7/12/2010,89.08,89.12,88.39,88.76
7/9/2010,88.5,88.7,88.38,88.61
7/8/2010,87.82,88.64,87.8,88.5
7/7/2010,87.64,87.84,87.03,87.82
7/6/2010,87.53,87.97,87.36,87.64
7/5/2010,87.79,88,87.47,87.53
7/4/2010,87.73,87.83,87.65,87.79
7/2/2010,87.71,88.21,87.45,87.78
7/1/2010,88.51,88.53,86.99,87.71
6/30/2010,88.63,88.76,88.36,88.51
6/29/2010,89.39,89.42,88.3,88.63
6/28/2010,89.3,89.47,89.07,89.39
6/27/2010,89.33,89.41,89.27,89.3
6/25/2010,89.59,89.77,89.23,89.25
6/24/2010,89.94,89.97,89.23,89.59
6/23/2010,90.39,90.56,89.75,89.94
6/22/2010,91.03,91.11,90.34,90.39
6/21/2010,90.56,91.48,90.34,91.03
6/20/2010,90.36,90.58,90.28,90.56
6/18/2010,90.89,90.95,90.46,90.69
6/17/2010,91.33,91.42,90.52,90.89
6/16/2010,91.53,91.82,91.1,91.33
6/15/2010,91.63,91.69,91.08,91.53
6/14/2010,91.67,92.12,91.42,91.63
6/13/2010,91.78,91.83,91.61,91.67
6/11/2010,91.49,91.78,91.22,91.66
6/10/2010,91.35,91.55,90.86,91.49
6/9/2010,91.35,91.67,91.06,91.35
6/8/2010,91.56,91.93,90.84,91.35
6/7/2010,91.62,92.08,90.98,91.56
6/6/2010,91.81,91.95,91.5,91.62
6/4/2010,92.59,92.89,91.43,91.89
6/3/2010,92.09,92.8,92.05,92.59
6/2/2010,91.17,92.36,91.02,92.09
6/1/2010,91.16,91.46,90.54,91.17
5/31/2010,91.24,91.62,90.94,91.16
5/30/2010,91.03,91.26,90.92,91.24
5/28/2010,90.99,91.41,90.61,91.06
5/27/2010,89.98,91.08,89.92,90.99
5/26/2010,90.33,90.67,89.82,89.98
5/25/2010,90.11,90.49,89.26,90.33
5/24/2010,90.17,90.62,89.75,90.11
5/23/2010,90.36,90.41,89.95,90.17
5/21/2010,89.87,90.48,89.23,89.98
5/20/2010,91.78,91.88,88.97,89.87
5/19/2010,91.86,92.14,90.94,91.78
5/18/2010,92.54,92.97,91.86,91.86
5/17/2010,92.25,92.69,91.77,92.54
5/16/2010,92.28,92.42,92.18,92.25
5/14/2010,92.6,93.08,91.81,92.52
5/13/2010,93.19,93.64,92.59,92.6
5/12/2010,92.81,93.29,92.45,93.19
5/11/2010,93.01,93.27,92.22,92.81
5/10/2010,92.17,93.54,91.84,93.02
5/9/2010,92.42,92.75,91.41,92.17
5/7/2010,91.36,93.24,90.84,91.59
5/6/2010,93.88,93.97,87.98,91.36
5/5/2010,94.9,94.99,93.54,93.88
5/4/2010,94.66,94.97,94.33,94.9
5/3/2010,94.12,94.78,93.84,94.66
5/2/2010,93.91,94.14,93.86,94.12
4/30/2010,93.97,94.59,93.83,93.86
4/29/2010,94.01,94.26,93.86,93.97
4/28/2010,93.19,94.32,93,94.01
4/27/2010,93.89,94.03,92.82,93.19
4/26/2010,94.18,94.36,93.81,93.89
4/25/2010,94.03,94.19,93.94,94.18
4/23/2010,93.54,94.33,93.31,93.97
4/22/2010,93,93.63,92.75,93.54
4/21/2010,93.12,93.44,92.94,93
4/20/2010,92.47,93.39,92.47,93.12
4/19/2010,91.95,92.54,91.6,92.47
4/18/2010,91.83,92.11,91.83,91.95
4/16/2010,93.13,93.13,91.9,92.17
4/14/2010,93.24,93.72,92.83,93.31
4/13/2010,93.2,93.41,92.58,93.24
4/12/2010,93.09,93.61,93.05,93.2
4/11/2010,92.92,93.28,92.91,93.09
4/9/2010,93.42,93.78,93.11,93.18
4/8/2010,93.21,93.53,92.83,93.42
4/7/2010,93.64,94.27,93.15,93.21
4/6/2010,94.28,94.29,93.56,93.64
4/5/2010,94.53,94.59,94.09,94.28
4/4/2010,94.7,94.8,94.53,94.53
4/2/2010,93.74,94.69,93.61,94.61
4/1/2010,93.53,94.04,93.28,93.74
3/30/2010,92.42,93.02,92.12,92.92
3/29/2010,92.4,92.78,92.35,92.42
3/28/2010,92.44,92.5,92.36,92.4
3/26/2010,92.53,92.9,92.31,92.53
3/25/2010,92.02,92.96,91.77,92.53
3/24/2010,90.42,92.4,90.39,92.02
3/23/2010,90.33,90.47,90.13,90.42
3/22/2010,90.44,90.77,89.83,90.33
3/21/2010,90.52,90.58,90.44,90.44
3/19/2010,90.48,90.72,90.34,90.55
3/18/2010,90.42,90.8,89.76,90.48
3/17/2010,90.31,90.71,90.03,90.42
3/16/2010,90.33,90.73,89.99,90.31
3/15/2010,90.7,90.8,90.28,90.33
3/14/2010,90.75,90.75,90.56,90.71
3/12/2010,90.67,91.08,90.17,90.56
3/11/2010,90.5,90.75,90.21,90.67
3/10/2010,90.01,90.82,89.94,90.5
3/9/2010,90.31,90.31,89.64,90
3/8/2010,90.61,90.66,90.15,90.31
3/7/2010,90.39,90.68,90.36,90.6
3/5/2010,89.17,90.59,89.16,90.31
3/4/2010,88.59,89.26,88.14,89.19
3/3/2010,88.78,88.99,88.32,88.61
3/2/2010,89.17,89.38,88.55,88.77
3/1/2010,88.86,89.48,88.81,89.19
2/28/2010,88.86,89.11,88.86,88.87
2/26/2010,89.29,89.5,88.75,88.94
2/25/2010,90.29,90.29,88.8,89.3
2/24/2010,90.17,90.36,89.77,90.29
2/23/2010,91.26,91.29,89.92,90.17
2/22/2010,91.63,91.9,91.02,91.27
2/21/2010,91.52,91.75,91.5,91.63
2/19/2010,91.97,92.14,91.5,91.53
2/18/2010,91.09,92.09,90.57,91.98
2/17/2010,90.25,91.39,90.15,91.08
2/16/2010,90.06,90.52,89.72,90.25
2/15/2010,90.06,90.23,89.91,90.06
2/14/2010,90.06,90.11,89.98,90.06
2/12/2010,90.2,90.41,89.62,89.94
2/11/2010,89.92,90.14,89.57,89.71
2/10/2010,89.82,90.06,89.25,89.92
2/9/2010,89.23,89.94,89.22,89.82
2/8/2010,89.27,89.56,89.15,89.23
2/7/2010,89.27,89.44,89.14,89.27
2/5/2010,89.38,89.89,88.83,89.22
2/4/2010,90.89,91.08,88.55,89.38
2/3/2010,90.45,91.28,90.08,90.89
2/2/2010,90.77,90.91,90.27,90.45
2/1/2010,90.25,90.94,90,90.76
1/31/2010,90.23,90.28,90.05,90.25
1/29/2010,89.8,90.93,89.59,90.28
1/28/2010,89.97,90.55,89.63,89.79
1/27/2010,89.64,90.09,89.14,89.97
1/26/2010,90.42,90.56,89.35,89.65
1/25/2010,90,90.47,89.83,90.42
1/24/2010,90.19,90.19,89.89,90
1/22/2010,90.43,90.57,89.8,89.84
1/21/2010,91.2,91.87,89.88,90.45
1/20/2010,91.21,91.46,90.79,91.21
1/19/2010,90.7,91.26,90.32,91.21
1/18/2010,90.85,91.06,90.58,90.72
1/17/2010,90.78,91,90.75,90.85
1/15/2010,91.28,91.33,90.6,90.78
1/14/2010,91.4,92.04,90.85,91.26
1/13/2010,91.11,91.55,90.91,91.39
1/12/2010,92.11,92.43,90.72,91.11
1/11/2010,92.36,92.66,91.82,92.11
1/10/2010,92.61,92.62,92.22,92.36
1/8/2010,93.46,93.67,92.28,92.67
1/7/2010,92.36,93.77,92.11,93.45
1/6/2010,91.56,92.74,91.53,92.38
1/5/2010,92.47,92.52,91.25,91.58
1/4/2010,92.75,93.21,92.19,92.47
1/3/2010,93,93.11,92.69,92.75
1/1/2010,93.03,93.03,93.03,93.03
12/31/2009,92.46,93.15,91.92,93.03
12/30/2009,91.99,92.76,91.98,92.46
12/29/2009,91.7,92.07,91.53,91.99
12/28/2009,91.52,91.77,91.42,91.7
12/27/2009,91.44,91.61,91.42,91.47
12/25/2009,91.59,91.59,91.59,91.59
12/24/2009,91.65,91.78,91.13,91.58
